Date,Close,High,Low,Open,Volume
2025-05-19,13.979999542236328,14.010000228881836,13.539999961853027,13.680000305175781,337500
2025-05-20,14.079999923706055,14.630000114440918,13.970000267028809,14.289999961853027,549400
2025-05-21,13.600000381469727,14.229999542236328,13.489999771118164,14.109999656677246,261200
2025-05-22,13.920000076293945,14.229999542236328,13.470000267028809,13.470000267028809,452000
2025-05-23,13.829999923706055,14.005000114440918,13.579999923706055,13.635000228881836,509800
2025-05-27,15.029999732971191,15.069000244140625,14.239999771118164,14.260000228881836,525500
2025-05-28,14.710000038146973,15.119999885559082,14.680000305175781,15.100000381469727,433200
2025-05-29,14.800000190734863,15.260000228881836,14.699999809265137,15.09000015258789,297400
2025-05-30,14.149999618530273,15.055000305175781,14.109999656677246,14.619999885559082,252100
2025-06-02,13.989999771118164,14.220000267028809,13.5,14.039999961853027,332000
2025-06-03,14.069999694824219,14.600000381469727,14.010000228881836,14.1899995803833,215000
2025-06-04,13.4399995803833,14.09000015258789,13.199999809265137,14.09000015258789,335600
2025-06-05,11.039999961853027,13.0,10.470000267028809,12.949999809265137,1478400
2025-06-06,11.529999732971191,12.015000343322754,11.34000015258789,11.710000038146973,615400
2025-06-09,12.180000305175781,12.244999885559082,10.899999618530273,11.079999923706055,648000
2025-06-10,13.0600004196167,13.119999885559082,12.300000190734863,12.489999771118164,472600
2025-06-11,13.0600004196167,13.5,12.890000343322754,13.470000267028809,450000
2025-06-12,12.699999809265137,13.350000381469727,12.58899974822998,12.869999885559082,331400
2025-06-13,13.010000228881836,13.350000381469727,12.399999618530273,12.420000076293945,451000
2025-06-16,13.1899995803833,13.3100004196167,13.069999694824219,13.289999961853027,314500
2025-06-17,12.550000190734863,13.09000015258789,12.470000267028809,13.010000228881836,408900
2025-06-18,12.84000015258789,13.170000076293945,12.5,12.550000190734863,303200
2025-06-20,12.800000190734863,13.289999961853027,12.609999656677246,13.109999656677246,472200
2025-06-23,14.130000114440918,14.5600004196167,13.0600004196167,13.0600004196167,1271700
2025-06-24,13.720000267028809,14.5,13.720000267028809,14.5,417800
2025-06-25,13.069999694824219,13.819999694824219,12.720000267028809,13.819999694824219,521500
2025-06-26,12.949999809265137,13.210000038146973,12.890000343322754,12.984999656677246,389900
2025-06-27,12.859999656677246,13.114999771118164,12.5600004196167,12.8100004196167,456000
2025-06-30,12.5600004196167,12.925000190734863,12.489999771118164,12.739999771118164,340500
2025-07-01,11.699999809265137,11.949999809265137,11.369999885559082,11.59000015258789,727900
2025-07-02,12.4399995803833,12.470999717712402,11.880000114440918,12.300000190734863,1010800
2025-07-03,12.399999618530273,12.550000190734863,12.289999961853027,12.539999961853027,316700
2025-07-07,11.369999885559082,11.460000038146973,11.109999656677246,11.25,1244500
2025-07-08,11.539999961853027,11.824999809265137,11.399999618530273,11.520000457763672,279900
2025-07-09,11.460000038146973,11.640000343322754,11.359999656677246,11.539999961853027,352500
2025-07-10,12.130000114440918,12.149999618530273,11.649999618530273,11.680000305175781,403100
2025-07-11,12.289999961853027,12.319999694824219,11.920000076293945,12.010000228881836,403400
2025-07-14,12.479999542236328,12.729999542236328,12.279999732971191,12.489999771118164,482600
2025-07-15,12.15999984741211,12.654999732971191,12.15999984741211,12.600000381469727,355800
2025-07-16,12.699999809265137,12.779999732971191,12.300999641418457,12.300999641418457,527400
2025-07-17,12.59000015258789,12.800000190734863,12.489999771118164,12.779999732971191,350200
2025-07-18,13.09000015258789,13.140000343322754,12.680000305175781,12.680000305175781,376800
2025-07-21,13.029999732971191,13.460000038146973,12.970000267028809,13.3100004196167,414500
2025-07-22,13.1899995803833,13.350000381469727,12.6899995803833,13.050000190734863,519200
2025-07-23,13.260000228881836,13.380000114440918,13.0600004196167,13.130000114440918,253000
2025-07-24,11.869999885559082,12.109999656677246,11.649999618530273,12.100000381469727,468700
2025-07-25,12.380000114440918,12.739999771118164,12.0600004196167,12.0600004196167,536100
2025-07-28,12.850000381469727,13.069999694824219,12.399999618530273,12.510000228881836,546300
2025-07-29,12.670000076293945,12.800000190734863,12.489999771118164,12.800000190734863,549000
2025-07-30,12.539999961853027,12.720000267028809,12.180000305175781,12.65999984741211,222400
2025-07-31,11.989999771118164,12.630000114440918,11.899999618530273,12.550000190734863,398300
2025-08-01,11.729999542236328,12.029999732971191,11.5,11.960000038146973,650900
2025-08-04,12.050999641418457,12.170000076293945,11.75,12.0,523300
2025-08-05,12.029999732971191,12.170000076293945,11.880000114440918,11.940999984741211,115800
2025-08-06,12.550000190734863,12.569999694824219,11.9399995803833,11.970000267028809,163800
2025-08-07,12.680000305175781,12.680000305175781,12.380000114440918,12.539999961853027,160100
2025-08-08,13.020000457763672,13.279999732971191,12.619999885559082,12.619999885559082,617400
2025-08-11,13.5,13.859999656677246,13.25,13.300000190734863,642700
2025-08-12,13.600000381469727,13.779999732971191,13.204999923706055,13.779999732971191,283000
2025-08-13,13.489999771118164,13.960000038146973,13.460000038146973,13.609999656677246,324000
2025-08-14,13.319999694824219,13.550000190734863,13.069999694824219,13.300000190734863,274600
2025-08-15,13.069999694824219,13.449999809265137,12.899999618530273,13.390000343322754,181900
2025-08-18,13.279999732971191,13.319999694824219,13.029999732971191,13.029999732971191,111300
2025-08-19,13.0,13.543999671936035,12.930000305175781,13.369999885559082,166900
2025-08-20,12.720000267028809,13.050000190734863,12.321999549865723,12.970000267028809,224300
2025-08-21,12.550000190734863,12.75,12.475000381469727,12.670000076293945,281300
2025-08-22,13.5,13.510000228881836,12.600000381469727,12.600000381469727,547500
2025-08-25,13.829999923706055,13.979999542236328,13.279999732971191,13.460000038146973,339300
2025-08-26,14.09000015258789,14.095000267028809,13.699999809265137,13.739999771118164,220700
2025-08-27,13.979999542236328,14.220000267028809,13.975000381469727,14.15999984741211,222400
2025-08-28,13.8100004196167,14.161999702453613,13.529999732971191,14.0600004196167,311600
2025-08-29,13.199999809265137,13.899999618530273,13.090999603271484,13.899999618530273,554200
2025-09-02,12.960000038146973,13.140000343322754,12.8100004196167,12.899999618530273,1525900
2025-09-03,13.1899995803833,13.649999618530273,12.944999694824219,13.1899995803833,308500
2025-09-04,13.449999809265137,13.449999809265137,13.100000381469727,13.270000457763672,149200
2025-09-05,14.010000228881836,14.25,13.729999542236328,13.859999656677246,376000
2025-09-08,13.800000190734863,14.390000343322754,13.729999542236328,14.210000038146973,285600
2025-09-09,13.84000015258789,14.0,13.670000076293945,13.90999984741211,178400
2025-09-10,13.880000114440918,14.270000457763672,13.789999961853027,13.979999542236328,309100
2025-09-11,14.930000305175781,14.930000305175781,13.899999618530273,13.899999618530273,474200
2025-09-12,16.280000686645508,16.299999237060547,15.0,15.0,897500
2025-09-15,17.0,17.760000228881836,16.639999389648438,17.690000534057617,1140900
2025-09-16,17.59000015258789,17.673999786376953,17.100000381469727,17.239999771118164,514700
2025-09-17,17.799999237060547,17.93000030517578,16.992000579833984,17.260000228881836,459000
2025-09-18,17.329999923706055,18.145000457763672,17.329999923706055,17.979999542236328,409500
2025-09-19,17.809999465942383,17.989999771118164,17.610000610351562,17.6200008392334,321100
2025-09-22,18.239999771118164,18.799999237060547,18.020000457763672,18.059999465942383,440200
2025-09-23,17.829999923706055,18.579999923706055,17.69499969482422,18.530000686645508,314600
2025-09-24,18.68000030517578,18.75,18.010000228881836,18.020000457763672,324400
2025-09-25,17.649999618530273,18.299999237060547,17.450000762939453,18.299999237060547,378400
2025-09-26,18.540000915527344,18.540000915527344,17.540000915527344,17.8700008392334,323500
2025-09-29,18.68000030517578,19.009000778198242,18.5,18.760000228881836,203600
2025-09-30,18.770000457763672,18.780000686645508,18.15999984741211,18.610000610351562,258900
2025-10-01,19.540000915527344,19.68000030517578,18.59000015258789,18.700000762939453,444900
2025-10-02,18.299999237060547,20.100000381469727,18.270000457763672,20.100000381469727,900500
2025-10-03,17.969999313354492,18.829999923706055,17.270000457763672,18.690000534057617,690000
2025-10-06,19.18000030517578,19.190000534057617,18.31999969482422,18.510000228881836,747000
2025-10-07,18.1200008392334,19.125,18.079999923706055,18.860000610351562,1124100
2025-10-08,18.40999984741211,18.520000457763672,17.71500015258789,18.344999313354492,507300
2025-10-09,18.229999542236328,18.270000457763672,17.770000457763672,18.049999237060547,416500
2025-10-10,17.059999465942383,18.6200008392334,16.979999542236328,18.25,945400
2025-10-13,18.229999542236328,18.25,17.43000030517578,17.56999969482422,463600
2025-10-14,17.8799991607666,18.145000457763672,17.299999237060547,17.729999542236328,528600
2025-10-15,18.200000762939453,18.454999923706055,17.75,18.15999984741211,458300
2025-10-16,17.860000610351562,18.399999618530273,17.489999771118164,18.18000030517578,401000
2025-10-17,18.40999984741211,18.5049991607666,17.639999389648438,17.68000030517578,486400
2025-10-20,18.822999954223633,18.926000595092773,18.479999542236328,18.610000610351562,353400
2025-10-21,18.608999252319336,18.899999618530273,18.559999465942383,18.770000457763672,211200
2025-10-22,18.34000015258789,18.68000030517578,17.860000610351562,18.610000610351562,512700
2025-10-23,18.889999389648438,18.915000915527344,17.09000015258789,17.440000534057617,1108400
2025-10-24,18.079999923706055,18.989999771118164,17.905000686645508,18.790000915527344,954200
2025-10-27,19.058000564575195,19.46500015258789,18.3799991607666,18.450000762939453,1263400
2025-10-28,19.479999542236328,19.81999969482422,19.020000457763672,19.15999984741211,877000
2025-10-29,19.56999969482422,19.729999542236328,19.09000015258789,19.610000610351562,686200
2025-10-30,18.40999984741211,19.200000762939453,18.375,18.979999542236328,399700
2025-10-31,19.239999771118164,19.315000534057617,18.59000015258789,18.780000686645508,385400
2025-11-03,19.8700008392334,20.165000915527344,19.155000686645508,19.239999771118164,328300
2025-11-04,18.608999252319336,19.450000762939453,18.579999923706055,19.15999984741211,569600
2025-11-05,19.559999465942383,19.729999542236328,18.43000030517578,19.010000228881836,290800
2025-11-06,18.700000762939453,19.809999465942383,18.110000610351562,19.530000686645508,1493300
2025-11-07,17.809999465942383,18.229999542236328,17.43000030517578,18.209999084472656,667400
2025-11-10,18.6299991607666,18.84000015258789,18.0,18.34000015258789,669900
2025-11-11,18.329999923706055,18.479999542236328,17.959999084472656,18.209999084472656,376500
2025-11-12,17.860000610351562,18.479999542236328,17.65999984741211,18.479999542236328,448700
2025-11-13,16.399999618530273,17.489999771118164,16.104999542236328,17.489999771118164,410000
2025-11-14,16.5,16.889999389648438,15.430000305175781,15.5600004196167,839200
2025-11-17,16.729999542236328,17.459999084472656,16.229999542236328,16.229999542236328,359700
2025-11-18,16.31999969482422,16.709999084472656,15.949999809265137,16.540000915527344,244100
2025-11-19,16.469999313354492,16.854999542236328,16.200000762939453,16.56999969482422,388000
2025-11-20,16.010000228881836,17.729999542236328,16.006999969482422,17.06999969482422,723300
2025-11-21,15.8100004196167,16.3700008392334,15.4399995803833,16.34000015258789,722900
2025-11-24,17.1299991607666,17.34000015258789,16.350000381469727,16.389999389648438,681500
2025-11-25,17.219999313354492,17.280000686645508,16.549999237060547,16.959999084472656,430700
2025-11-26,17.600000381469727,17.610000610351562,17.110000610351562,17.469999313354492,858500
2025-11-28,17.770000457763672,17.90999984741211,17.56999969482422,17.600000381469727,320600
2025-12-01,17.780000686645508,17.950000762939453,17.530000686645508,17.530000686645508,624200
2025-12-02,17.726999282836914,18.110000610351562,17.3700008392334,17.799999237060547,550800
2025-12-03,18.639999389648438,18.68000030517578,17.850000381469727,17.8700008392334,509500
2025-12-04,19.030000686645508,19.040000915527344,18.579999923706055,18.760000228881836,629000
2025-12-05,19.049999237060547,19.229999542236328,18.89699935913086,18.979999542236328,261200
2025-12-08,18.25,18.68000030517578,18.030000686645508,18.68000030517578,583500
2025-12-09,18.540000915527344,18.8700008392334,18.100000381469727,18.139999389648438,375900
2025-12-10,18.874000549316406,19.1200008392334,18.459999084472656,18.579999923706055,365100
2025-12-11,18.6299991607666,18.729999542236328,18.290000915527344,18.729999542236328,676600
2025-12-12,19.214000701904297,19.43000030517578,18.350000381469727,18.690000534057617,887100
2025-12-15,20.079999923706055,20.43000030517578,19.719999313354492,19.780000686645508,575600
2025-12-16,20.850000381469727,20.954999923706055,19.649999618530273,19.920000076293945,621600
2025-12-17,19.649999618530273,21.06999969482422,19.610000610351562,20.739999771118164,659200
2025-12-18,20.510000228881836,20.889999389648438,20.014999389648438,20.219999313354492,853600
2025-12-19,20.3799991607666,20.860000610351562,20.040000915527344,20.729999542236328,469900
2025-12-22,20.790000915527344,21.309999465942383,20.6200008392334,20.81999969482422,484300
2025-12-23,20.6200008392334,20.940000534057617,20.469999313354492,20.829999923706055,620200
2025-12-24,20.610000610351562,20.84000015258789,20.149999618530273,20.739999771118164,234900
2025-12-26,20.049999237060547,20.780000686645508,19.989999771118164,20.559999465942383,530600
2025-12-29,19.219999313354492,19.719999313354492,19.209999084472656,19.700000762939453,327400
2025-12-30,18.950000762939453,19.399999618530273,18.94499969482422,19.239999771118164,535100
2025-12-31,18.700000762939453,19.049999237060547,18.690000534057617,18.989999771118164,695700
2026-01-02,18.100000381469727,19.1200008392334,17.950000762939453,19.09000015258789,709000
2026-01-05,18.790000915527344,19.09000015258789,18.440000534057617,18.540000915527344,508800
2026-01-06,17.81999969482422,18.549999237060547,17.601999282836914,18.5,910400
2026-01-07,17.729999542236328,18.079999923706055,17.719999313354492,17.920000076293945,563000
2026-01-08,17.954999923706055,18.010000228881836,17.389999389648438,17.56999969482422,571600
2026-01-09,18.440000534057617,18.6200008392334,17.709999084472656,17.954999923706055,581900
2026-01-12,18.639999389648438,18.90999984741211,18.06999969482422,18.15999984741211,752400
2026-01-13,18.549999237060547,18.790000915527344,18.389999389648438,18.68000030517578,494400
